Ore Name,ItemStack,Item ID,Display Name,Wildcard
dustAstralSilver,1xgt.metaitem.01@2333,gregtech:gt.metaitem.01,Astral Silver Dust,false
dustAstralTitanium,1xitem.itemDustAstralTitanium@0,miscutils:itemDustAstralTitanium,Astral Titanium Dust,false
dustAtheneite,1xgt.bwMetaGenerateddust@93,bartworks:gt.bwMetaGenerateddust,Atheneite Dust,false
dustAtomicSeparationCatalyst,1xgt.bwMetaGenerateddust@10022,bartworks:gt.bwMetaGenerateddust,Atomic Separation Catalyst Dust,false
dustBArTiMaEuSNeK,1xgt.bwMetaGenerateddust@43,bartworks:gt.bwMetaGenerateddust,BArTiMaEuSNeK Dust,false
dustBabbitAlloy,1xitem.itemDustBabbitAlloy@0,miscutils:itemDustBabbitAlloy,Babbit Alloy Dust,false
dustBandedIron,1xgt.metaitem.01@2917,gregtech:gt.metaitem.01,Banded Iron Dust,false
dustBarite,1xgt.metaitem.01@2904,gregtech:gt.metaitem.01,Barite Dust,false
dustBariteRd,1xitem.itemDustBariteRd@0,miscutils:itemDustBariteRd,Barite (Rd) Dust,false
dustBarium,1xgt.metaitem.01@2063,gregtech:gt.metaitem.01,Barium Dust,false
dustBarnardaE,1xitem.BarnardaEStoneDust@0,dreamcraft:item.BarnardaEStoneDust,Barnarda E Stone Dust,false
dustBarnardaEStone,1xitem.BarnardaEStoneDust@0,dreamcraft:item.BarnardaEStoneDust,Barnarda E Stone Dust,false
dustBarnardaF,1xitem.BarnardaFStoneDust@0,dreamcraft:item.BarnardaFStoneDust,Barnarda F Stone Dust,false
dustBarnardaFStone,1xitem.BarnardaFStoneDust@0,dreamcraft:item.BarnardaFStoneDust,Barnarda F Stone Dust,false
dustBasalt,1xgt.metaitem.01@2844,gregtech:gt.metaitem.01,Basalt Dust,false
dustBasalticMineralSand,1xgt.metaitem.01@2935,gregtech:gt.metaitem.01,Basaltic Mineral Sand,false
dustBastnasite,1xgt.metaitem.01@2905,gregtech:gt.metaitem.01,Bastnasite Dust,false
dustBastnasiteRareEarthOxides,1xgt.bwMetaGenerateddust@11107,bartworks:gt.bwMetaGenerateddust,Bastnasite Rare Earth Oxides Dust,false
dustBastnasiteRarerEarthOxides,1xgt.bwMetaGenerateddust@11113,bartworks:gt.bwMetaGenerateddust,Bastnasite Rarer Earth Oxides Dust,false
dustBatteryAlloy,1xgt.metaitem.01@2315,gregtech:gt.metaitem.01,Battery Alloy Dust,false
dustBauxite,1xgt.metaitem.01@2822,gregtech:gt.metaitem.01,Bauxite Dust,false
dustBauxiteSlag,1xgt.metaitem.01@2413,gregtech:gt.metaitem.01,Bauxite Slag Dust,false
dustBedrockium,1xgt.metaitem.01@2395,gregtech:gt.metaitem.01,Bedrockium Dust,false
dustBentonite,1xgt.metaitem.01@2927,gregtech:gt.metaitem.01,Bentonite,false
dustBeryllium,1xgt.metaitem.01@2008,gregtech:gt.metaitem.01,Beryllium Dust,false
dustBerylliumFluoride,1xitem.itemDustBerylliumFluoride@0,miscutils:itemDustBerylliumFluoride,Beryllium Fluoride Dust,false
dustBerylliumHydroxide,1xitem.itemDustBerylliumHydroxide@0,miscutils:itemDustBerylliumHydroxide,Beryllium Hydroxide Dust,false
dustBiotite,1xgt.metaitem.01@2848,gregtech:gt.metaitem.01,Biotite Dust,false
dustBismuth,1xgt.metaitem.01@2090,gregtech:gt.metaitem.01,Bismuth Dust,false
dustBismuthBronze,1xgt.metaitem.01@2353,gregtech:gt.metaitem.01,Bismuth Bronze Dust,false
dustBismuthIIIOxide,1xgt.metaitem.01@2769,gregtech:gt.metaitem.01,Bismuth Oxide Dust,false
dustBismuthTellurite,1xgt.bwMetaGenerateddust@31,bartworks:gt.bwMetaGenerateddust,Bismuth Tellurite Dust,false
dustBismuthinite,1xgt.bwMetaGenerateddust@2,bartworks:gt.bwMetaGenerateddust,Bismuthinite Dust,false
dustBismutite,1xgt.bwMetaGenerateddust@1,bartworks:gt.bwMetaGenerateddust,Bismutite Dust,false
dustBlackBronze,1xgt.metaitem.01@2352,gregtech:gt.metaitem.01,Black Bronze Dust,false
dustBlackDwarfMatter,1xgt.metaitem.01@2586,gregtech:gt.metaitem.01,Black Dwarf Matter Dust,false
dustBlackMetal,1xitem.itemDustBlackMetal@0,miscutils:itemDustBlackMetal,Black Metal Dust,false
dustBlackPlutonium,1xgt.metaitem.01@2388,gregtech:gt.metaitem.01,Black Plutonium Dust,false
dustBlackSteel,1xgt.metaitem.01@2334,gregtech:gt.metaitem.01,Black Steel Dust,false
dustBlackTitanium,1xitem.itemDustBlackTitanium@0,miscutils:itemDustBlackTitanium,Black Titanium Dust,false
dustBlaze,1xitem.blazePowder@0,minecraft:blaze_powder,Blaze Powder,false
dustBlizz,1xgt.metaitem.01@2851,gregtech:gt.metaitem.01,Blizz Dust,false
dustBlizz,1xitem.MiscUtils.material@2,miscutils:material,Blizz Powder,false
dustBloodInfusedIron,1xgt.metaitem.01@2977,gregtech:gt.metaitem.01,Blood Infused Iron Dust,false
dustBloodSteel,1xitem.itemDustBloodSteel@0,miscutils:itemDustBloodSteel,Blood Steel Dust,false
dustBlueAlloy,1xgt.metaitem.01@2309,gregtech:gt.metaitem.01,Blue Alloy Dust,false
dustBlueSteel,1xgt.metaitem.01@2349,gregtech:gt.metaitem.01,Blue Steel Dust,false
dustBlueTopaz,1xgt.metaitem.01@2513,gregtech:gt.metaitem.01,Blue Topaz Dust,false
dustBluestone,1xgt.metaitem.01@2813,gregtech:gt.metaitem.01,Bluestone Dust,false
dustBone,1xitem.dyePowder@15,minecraft:dye,Bone Meal,false
dustBorax,1xgt.metaitem.01@2941,gregtech:gt.metaitem.01,Borax Dust,false
dustBornite,1xgt.bwMetaGenerateddust@14,bartworks:gt.bwMetaGenerateddust,Bornite Dust,false
dustBoron,1xgt.metaitem.01@2009,gregtech:gt.metaitem.01,Boron Dust,false
dustBorosilicateGlass,1xgt.metaitem.01@2611,gregtech:gt.metaitem.01,Borosilicate Glass Dust,false
dustBotaniaDragonstone,1xgt.metaitem.01@2209,gregtech:gt.metaitem.01,Dragonstone Dust,false
dustBotmium,1xitem.itemDustBotmium@0,miscutils:itemDustBotmium,Botmium Dust,false
dustBrass,1xgt.metaitem.01@2301,gregtech:gt.metaitem.01,Brass Dust,false
dustBrick,1xgt.metaitem.01@2625,gregtech:gt.metaitem.01,Brick Dust,false
dustBronze,1xic2.itemDust@0,IC2:itemDust,Bronze Dust,false
dustBronze,1xgt.metaitem.01@2300,gregtech:gt.metaitem.01,Bronze Dust,false
dustBrownLimonite,1xgt.metaitem.01@2930,gregtech:gt.metaitem.01,Brown Limonite Dust,false
dustCacliumCarbide,1xgt.metaitem.01@2775,gregtech:gt.metaitem.01,Calcium Carbide Dust,false
dustCadmium,1xgt.metaitem.01@2055,gregtech:gt.metaitem.01,Cadmium Dust,false
dustCaesium,1xgt.metaitem.01@2062,gregtech:gt.metaitem.01,Caesium Dust,false
dustCalcite,1xgt.metaitem.01@2823,gregtech:gt.metaitem.01,Calcite Dust,false
dustCalcium,1xgt.metaitem.01@2026,gregtech:gt.metaitem.01,Calcium Dust,false
dustCalciumCarbonate,1xitem.itemDustCalciumCarbonate@0,miscutils:itemDustCalciumCarbonate,Calcium Carbonate Dust,false
dustCalciumChloride,1xitem.itemDustCalciumChloride@0,miscutils:itemDustCalciumChloride,Calcium Chloride Dust,false
dustCalciumChloride,1xgt.bwMetaGenerateddust@63,bartworks:gt.bwMetaGenerateddust,Calcium Chloride Dust,false
dustCalciumDisilicide,1xgt.metaitem.01@2971,gregtech:gt.metaitem.01,Calcium Disilicide Dust,false
dustCalciumFluoride,1xgt.bwMetaGenerateddust@11124,bartworks:gt.bwMetaGenerateddust,Calcium Fluoride Dust,false
dustCalciumHydride,1xgt.metaitem.01@2797,gregtech:gt.metaitem.01,Calcium Hydride Dust,false
dustCalciumHydroxide,1xitem.itemDustCalciumHydroxide@0,miscutils:itemDustCalciumHydroxide,Hydrated Lime Dust,false
dustCalciumSulfate,1xitem.itemDustGypsum@0,miscutils:itemDustGypsum,Calcium Sulfate (Gypsum) Dust,false
dustCalifornium,1xitem.itemDustCalifornium@0,miscutils:itemDustCalifornium,Californium Dust,false
dustCalifornium,1xgt.bwMetaGenerateddust@39,bartworks:gt.bwMetaGenerateddust,Californium Dust,false
dustCallisto,1xitem.CallistoStoneDust@0,dreamcraft:item.CallistoStoneDust,Callisto Stone Dust,false
dustCallistoIce,1xgt.metaitem.01@2389,gregtech:gt.metaitem.01,Callisto Ice Dust,false
dustCallistoIce,1xitem.CallistoIceDust@0,dreamcraft:item.CallistoIceDust,Callisto Ice Dust,false
dustCallistoStone,1xitem.CallistoStoneDust@0,dreamcraft:item.CallistoStoneDust,Callisto Stone Dust,false
dustCarbon,1xgt.metaitem.01@2010,gregtech:gt.metaitem.01,Carbon Dust,false
dustCassiterite,1xgt.metaitem.01@2824,gregtech:gt.metaitem.01,Cassiterite Dust,false
dustCassiteriteSand,1xgt.metaitem.01@2937,gregtech:gt.metaitem.01,Cassiterite Sand,false
dustCelestialTungsten,1xitem.itemDustCelestialTungsten@0,miscutils:itemDustCelestialTungsten,Celestial Tungsten Dust,false
dustCellulose,1xitem.BasicAgrichemItem@11,miscutils:item.BasicAgrichemItem,Cellulose Pulp,false
dustCentauriA,1xitem.CentauriAStoneDust@0,dreamcraft:item.CentauriAStoneDust,α Centauri Bb Stone Dust,false
dustCentauriA,1xitem.CentauriASurfaceDust@0,dreamcraft:item.CentauriASurfaceDust,α Centauri Bb Surface Dust,false
dustCentauriAStone,1xitem.CentauriAStoneDust@0,dreamcraft:item.CentauriAStoneDust,α Centauri Bb Stone Dust,false
dustCentauriASurface,1xitem.CentauriASurfaceDust@0,dreamcraft:item.CentauriASurfaceDust,α Centauri Bb Surface Dust,false
dustCeres,1xitem.CeresStoneDust@0,dreamcraft:item.CeresStoneDust,Ceres Stone Dust,false
dustCeres,1xitem.GlowstoneDusts@0,GalaxySpace:item.GlowstoneDusts,Ceres Glowstone Dust,false
dustCeresGlowstone,1xitem.GlowstoneDusts@0,GalaxySpace:item.GlowstoneDusts,Ceres Glowstone Dust,false
dustCeresStone,1xitem.CeresStoneDust@0,dreamcraft:item.CeresStoneDust,Ceres Stone Dust,false
dustCerite,1xitem.itemDustCerite@0,miscutils:itemDustCerite,Cerite Dust,false
dustCerium,1xgt.metaitem.01@2065,gregtech:gt.metaitem.01,Cerium Dust,false
dustCerium(III)Oxide,1xgt.bwMetaGenerateddust@11028,bartworks:gt.bwMetaGenerateddust,Cerium (III) Oxide Dust,false
dustCerium-OxidisedRareEarthOxides,1xgt.bwMetaGenerateddust@11112,bartworks:gt.bwMetaGenerateddust,Cerium-Oxidised Rare Earth Oxides Dust,false
dustCerium-RichMixture,1xgt.bwMetaGenerateddust@11029,bartworks:gt.bwMetaGenerateddust,Cerium-Rich Mixture Dust,false
dustCerium-dopedLutetiumAluminiumOxygenBlend,1xgt.bwMetaGenerateddust@11498,bartworks:gt.bwMetaGenerateddust,Cerium-doped Lutetium Aluminium Oxygen Blend Dust,false
dustCeriumChloride,1xgt.bwMetaGenerateddust@11026,bartworks:gt.bwMetaGenerateddust,Cerium Chloride Dust,false
dustCeriumDioxide,1xgt.bwMetaGenerateddust@11025,bartworks:gt.bwMetaGenerateddust,Cerium Dioxide Dust,false
dustCeriumOxalate,1xgt.bwMetaGenerateddust@11027,bartworks:gt.bwMetaGenerateddust,Cerium Oxalate Dust,false
dustCertusQuartz,1xgt.metaitem.01@2516,gregtech:gt.metaitem.01,Certus Quartz Dust,false
dustCeruclase,1xgt.metaitem.01@2952,gregtech:gt.metaitem.01,Ceruclase Dust,false
dustChalcopyrite,1xgt.metaitem.01@2855,gregtech:gt.metaitem.01,Chalcopyrite Dust,false
dustCharcoal,1xitem.railcraft.dust@3,Railcraft:dust,Charcoal Dust,false
dustCharcoal,1xgt.metaitem.01@2536,gregtech:gt.metaitem.01,Charcoal Dust,false
dustChargedCertusQuartz,1xitem.ChargedCertusQuartzDust@0,dreamcraft:item.ChargedCertusQuartzDust,Charged Certus Quartz Dust,false
dustCheese,1xgt.metaitem.01@2894,gregtech:gt.metaitem.01,Cheese Powder,false
dustChili,1xgt.metaitem.01@2895,gregtech:gt.metaitem.01,Chili Powder,false
dustChocolate,1xgt.metaitem.01@2886,gregtech:gt.metaitem.01,Chocolate Powder,false
dustChromaticGlass,1xitem.itemDustChromaticGlass@0,miscutils:itemDustChromaticGlass,Chromatic Glass Dust,false
dustChrome,1xgt.metaitem.01@2030,gregtech:gt.metaitem.01,Chrome Dust,false
dustChromite,1xgt.metaitem.01@2825,gregtech:gt.metaitem.01,Chromite Dust,false
dustChromiumDioxide,1xgt.metaitem.01@2361,gregtech:gt.metaitem.01,Chromium Dioxide Dust,false
dustChromiumtrioxide,1xgt.metaitem.01@2591,gregtech:gt.metaitem.01,Chromium Trioxide Dust,false
dustChromo-Alumino-Povondraite,1xgt.bwMetaGenerateddust@7,bartworks:gt.bwMetaGenerateddust,Chromo-Alumino-Povondraite Dust,false
dustChrysotile,1xgt.metaitem.01@2912,gregtech:gt.metaitem.01,Chrysotile Dust,false
dustCinnabar,1xgt.metaitem.01@2826,gregtech:gt.metaitem.01,Cinnabar Dust,false
dustCinobiteA243,1xitem.itemDustCinobiteA243@0,miscutils:itemDustCinobiteA243,Cinobite A243 Dust,false
dustCircuitCompoundMK3,1xgt.bwMetaGenerateddust@34,bartworks:gt.bwMetaGenerateddust,Circuit Compound MK3 Dust,false
dustClay,1xic2.itemDust@1,IC2:itemDust,Clay Dust,false
dustClay,1xgt.metaitem.01@2805,gregtech:gt.metaitem.01,Clay Dust,false
dustCoal,1xic2.itemDust@2,IC2:itemDust,Coal Dust,false
dustCoal,1xgt.metaitem.01@2535,gregtech:gt.metaitem.01,Coal Dust,false
dustCoal,1xitem.itemPowderIngot@0,EnderIO:itemPowderIngot,Coal Powder,false
dustCobalt,1xitem.tconstruct.Materials@39,TConstruct:materials,Cobalt Dust,false
dustCobalt,1xgt.metaitem.01@2033,gregtech:gt.metaitem.01,Cobalt Dust,false
dustCobalt(II)Acetate,1xgt.metaitem.01@2758,gregtech:gt.metaitem.01,Cobalt II Acetate Dust,false
dustCobalt(II)Naphthenate,1xgt.metaitem.01@2761,gregtech:gt.metaitem.01,Cobalt II Naphthenate Dust,false
dustCobalt(II)Nitrate,1xgt.metaitem.01@2757,gregtech:gt.metaitem.01,Cobalt II Nitrate Dust,false
dustCobaltBrass,1xgt.metaitem.01@2343,gregtech:gt.metaitem.01,Cobalt Brass Dust,false
dustCobaltHexahydrate,1xgt.metaitem.01@2853,gregtech:gt.metaitem.01,Cobalt Hexahydrate Dust,false
dustCobaltIIHydroxide,1xgt.metaitem.01@2759,gregtech:gt.metaitem.01,Cobalt II Hydroxide Dust,false
dustCobaltOxide,1xgt.metaitem.01@2616,gregtech:gt.metaitem.01,Cobalt Oxide Dust,false
dustCobaltite,1xgt.metaitem.01@2827,gregtech:gt.metaitem.01,Cobaltite Dust,false
dustCocoa,1xitem.cocoapowderItem@0,harvestcraft:cocoapowderItem,Cocoa Powder,false
dustCocoa,1xgt.metaitem.01@2887,gregtech:gt.metaitem.01,Cocoa Powder,false
dustCoffee,1xgt.metaitem.01@2888,gregtech:gt.metaitem.01,Coffee Powder,false
dustCoffee,1xic2.itemCofeePowder@0,IC2:itemCofeePowder,Coffee Powder,false
dustCokeOvenBrick,1xitem.CokeOvenBrickDust@0,dreamcraft:item.CokeOvenBrickDust,Coke Oven Brick Dust,false
dustComancheite,1xitem.itemDustComancheite@0,miscutils:itemDustComancheite,Comancheite Dust,false
dustConcentratedEnriched-NaquadahSludge,1xgt.bwMetaGenerateddust@10070,bartworks:gt.bwMetaGenerateddust,Concentrated Enriched-Naquadah Sludge Dust,false
dustConcrete,1xgt.metaitem.01@2947,gregtech:gt.metaitem.01,Concrete Dust,false
dustConductiveIron,1xgt.metaitem.01@2369,gregtech:gt.metaitem.01,Conductive Iron Dust,false
dustConstructionFoam,1xgt.metaitem.01@2854,gregtech:gt.metaitem.01,Construction Foam Dust,false
dustCookedZrCl4,1xitem.itemDustCookedZrCl4@0,miscutils:itemDustCookedZrCl4,Cooked ZrCl4 Dust,false
dustCooledMonaziteRareEarthConcentrate,1xgt.bwMetaGenerateddust@11030,bartworks:gt.bwMetaGenerateddust,Cooled Monazite Rare Earth Concentrate Dust,false
dustCooperite,1xgt.metaitem.01@2828,gregtech:gt.metaitem.01,Sheldonite Dust,false
dustCopper,1xic2.itemDust@3,IC2:itemDust,Copper Dust,false
dustCopper,1xitem.itemPowderIngot@3,EnderIO:itemPowderIngot,Copper Powder,false
dustCopper,1xgt.metaitem.01@2035,gregtech:gt.metaitem.01,Copper Dust,false
dustCopperIISulfate,1xitem.itemDustCopperIISulfate@0,miscutils:itemDustCopperIISulfate,Copper(II) Sulfate Dust,false
dustCopperIISulfatePentahydrate,1xitem.itemDustCopperIISulfatePentahydrate@0,miscutils:itemDustCopperIISulfatePentahydrate,Copper(II) Sulfate Pentahydrate Dust,false
dustCosmicNeutronium,1xgt.metaitem.01@2982,gregtech:gt.metaitem.01,Cosmic Neutronium Dust,false
dustCrocoite,1xitem.itemDustCrocoite@0,miscutils:itemDustCrocoite,Crocoite Dust,false
dustCrudeOil,1xgt.metaitem.01@2858,gregtech:gt.metaitem.01,Crude Oil Dust,false
dustCrudeRhodiumMetal,1xgt.bwMetaGenerateddust@79,bartworks:gt.bwMetaGenerateddust,Crude Rhodium Metal Dust,false
dustCrudeSteel,1xgt.metaitem.01@2402,gregtech:gt.metaitem.01,Clay Compound Dust,false
dustCryolite,1xgt.metaitem.01@2699,gregtech:gt.metaitem.01,Cryolite Dust,false
dustCryoliteF,1xitem.itemDustCryoliteF@0,miscutils:itemDustCryoliteF,Cryolite (F) Dust,false
dustCryotheum,1xgt.metaitem.01@2898,gregtech:gt.metaitem.01,Cryotheum Dust,false
dustCryotheum,1xitem.MiscUtils.material@4,miscutils:material,Cryotheum Dust,false
dustCrystallineAlloy,1xgt.metaitem.01@2403,gregtech:gt.metaitem.01,Crystalline Alloy Dust,false
dustCrystallinePinkSlime,1xgt.metaitem.01@2406,gregtech:gt.metaitem.01,Crystalline Pink Slime Dust,false
dustCubicZirconia,1xitem.kekztech_crafting_item@12,kekztech:kekztech_crafting_item,Zirconia Dust,false
dustCubicZirconia,1xgt.bwMetaGenerateddust@4,bartworks:gt.bwMetaGenerateddust,Cubic Zirconia Dust,false
dustCupricOxide,1xgt.metaitem.01@2619,gregtech:gt.metaitem.01,Cupric Oxide Dust,false
dustCupronickel,1xgt.metaitem.01@2310,gregtech:gt.metaitem.01,Cupronickel Dust,false
dustCurium,1xitem.itemDustCurium@0,miscutils:itemDustCurium,Curium Dust,false
dustCyanoaceticAcid,1xitem.itemDustCyanoaceticAcid@0,miscutils:itemDustCyanoaceticAcid,Cyanoacetic Acid Dust,false
dustDalisenite,1xgt.bwMetaGenerateddust@10104,bartworks:gt.bwMetaGenerateddust,Dalisenite Dust,false
dustDamascusSteel,1xgt.metaitem.01@2335,gregtech:gt.metaitem.01,Damascus Steel Dust,false
dustDarkAsh,1xgt.metaitem.01@2816,gregtech:gt.metaitem.01,Dark Ashes,false
dustDarkIron,1xgt.metaitem.01@2342,gregtech:gt.metaitem.01,Dark Iron Dust,false
dustDarkSteel,1xgt.metaitem.01@2364,gregtech:gt.metaitem.01,Dark Steel Dust,false
dustDecayedRadium226,1xitem.itemDustDecayedRadium226@0,miscutils:itemDustDecayedRadium226,Decayed Radium-226 Dust,false
dustDeepIron,1xgt.metaitem.01@2829,gregtech:gt.metaitem.01,Deep Iron Dust,false
dustDeimos,1xitem.DeimosStoneDust@0,dreamcraft:item.DeimosStoneDust,Deimos Stone Dust,false
dustDeimosStone,1xitem.DeimosStoneDust@0,dreamcraft:item.DeimosStoneDust,Deimos Stone Dust,false
dustDemicheleiteBr,1xitem.itemDustDemicheleiteBr@0,miscutils:itemDustDemicheleiteBr,Demicheleite (Br) Dust,false
dustDephosphatedSamariumConcentrate,1xgt.bwMetaGenerateddust@11129,bartworks:gt.bwMetaGenerateddust,Dephosphated Samarium Concentrate Dust,false
dustDesh,1xgt.metaitem.01@2884,gregtech:gt.metaitem.01,Desh Dust,false
dustDiamond,1xic2.itemDust2@1,IC2:itemDust2,Diamond Dust,false
dustDiamond,1xgt.metaitem.01@2500,gregtech:gt.metaitem.01,Diamond Dust,false
dustDiatomite,1xgt.metaitem.01@2948,gregtech:gt.metaitem.01,Diatomite Dust,false
dustDibismuthhydroborat,1xgt.bwMetaGenerateddust@33,bartworks:gt.bwMetaGenerateddust,Dibismuthhydroborat Dust,false
dustDilithium,1xgt.metaitem.01@2515,gregtech:gt.metaitem.01,Dilithium Dust,false
dustDiphenylmethaneDiisocyanate,1xgt.metaitem.01@2796,gregtech:gt.metaitem.01,"4,4'-Diphenylmethane Diisocyanate Dust",false
dustDirt,1xitem.itemDustDirt@0,miscutils:itemDustDirt,Dried Earth Dust,false
dustDjurleite,1xgt.bwMetaGenerateddust@16,bartworks:gt.bwMetaGenerateddust,Djurleite Dust,false
dustDolomite,1xgt.metaitem.01@2914,gregtech:gt.metaitem.01,Dolomite Dust,false
dustDraconium,1xgt.metaitem.01@2975,gregtech:gt.metaitem.01,Draconium Dust,false
dustDraconium,1xitem.draconicevolution:draconiumDust@0,DraconicEvolution:draconiumDust,Draconium Dust,false
dustDraconiumAwakened,1xgt.metaitem.01@2976,gregtech:gt.metaitem.01,Awakened Draconium Dust,false
dustDragonblood,1xitem.itemDustDragonblood@0,miscutils:itemDustDragonblood,Dragonblood Dust,false
dustDreamwood,1xgt.metaitem.01@2207,gregtech:gt.metaitem.01,Dreamwood Dust,false
dustDriedMonaziteRareEarthConcentrate,1xgt.bwMetaGenerateddust@11024,bartworks:gt.bwMetaGenerateddust,Dried Monazite Rare Earth Concentrate Dust,false
dustDuralumin,1xgt.metaitem.01@2392,gregtech:gt.metaitem.01,Duralumin Dust,false
dustDuranium,1xgt.metaitem.01@2328,gregtech:gt.metaitem.01,Duranium Dust,false
dustDysprosium,1xgt.metaitem.01@2073,gregtech:gt.metaitem.01,Dysprosium Dust,false
dustDysprosium,1xitem.itemDustDysprosium@0,miscutils:itemDustDysprosium,Dysprosium Dust,false
dustDysprosiumOreConcentrate,1xgt.bwMetaGenerateddust@11454,bartworks:gt.bwMetaGenerateddust,Dysprosium Ore Concentrate Dust,false
dustEglinSteel,1xitem.itemDustEglinSteel@0,miscutils:itemDustEglinSteel,Eglin Steel Dust,false
dustEglinSteelBaseCompound,1xitem.itemDustEglinSteelBaseCompound@0,miscutils:itemDustEglinSteelBaseCompound,Eglin Steel Base Compound Dust,false
dustElectricalSteel,1xgt.metaitem.01@2365,gregtech:gt.metaitem.01,Electrical Steel Dust,false
dustElectrotine,1xgt.metaitem.01@2812,gregtech:gt.metaitem.01,Electrotine Dust,false
dustElectrotine,1xitem.projectred.core.part@56,ProjRed|Core:projectred.core.part,Electrotine,false
dustElectrum,1xgt.metaitem.01@2303,gregtech:gt.metaitem.01,Electrum Dust,false
dustElectrumFlux,1xgt.metaitem.01@2320,gregtech:gt.metaitem.01,Fluxed Electrum Dust,false
dustElvenElementium,1xgt.metaitem.01@2203,gregtech:gt.metaitem.01,Elven Elementium Dust,false
dustEmerald,1xgt.metaitem.01@2501,gregtech:gt.metaitem.01,Emerald Dust,false
dustEmery,1xgt.metaitem.01@2861,gregtech:gt.metaitem.01,Emery Dust,false
dustEnceladus,1xitem.EnceladusStoneDust@0,dreamcraft:item.EnceladusStoneDust,Enceladus Stone Dust,false
dustEnceladus,1xitem.EnceladusIceDust@0,dreamcraft:item.EnceladusIceDust,Enceladus Slush Dust,false
dustEnceladus,1xitem.GlowstoneDusts@2,GalaxySpace:item.GlowstoneDusts,Enceladus Glowstone Dust,false
dustEnceladusGlowstone,1xitem.GlowstoneDusts@2,GalaxySpace:item.GlowstoneDusts,Enceladus Glowstone Dust,false
dustEnceladusIce,1xitem.EnceladusIceDust@0,dreamcraft:item.EnceladusIceDust,Enceladus Slush Dust,false
dustEnceladusStone,1xitem.EnceladusStoneDust@0,dreamcraft:item.EnceladusStoneDust,Enceladus Stone Dust,false
dustEndSteel,1xgt.metaitem.01@2401,gregtech:gt.metaitem.01,End Steel Dust,false
dustEnderEye,1xgt.metaitem.01@2533,gregtech:gt.metaitem.01,Endereye Dust,false
dustEnderPearl,1xitem.itemPowderIngot@5,EnderIO:itemPowderIngot,Ender Pearl Powder,false
dustEnderPearl,1xgt.metaitem.01@2532,gregtech:gt.metaitem.01,Enderpearl Dust,false
dustEnderium,1xgt.metaitem.01@2321,gregtech:gt.metaitem.01,Enderium Dust,false
dustEnderiumBase,1xgt.metaitem.01@2380,gregtech:gt.metaitem.01,Enderium Base Dust,false
dustEndstone,1xgt.metaitem.01@2808,gregtech:gt.metaitem.01,Endstone Dust,false
